"5-courier.push.apple.com", 80, TCP, 178
"phobos.apple.com", 443, TCP, 178
"phobos.apple.com", 80, TCP, 178
"ocsp.apple.com", 443, TCP, 178
"ocsp.apple.com", 80, TCP, 178
"ax.itunes.apple.com", 443, TCP, 178
"ax.itunes.apple.com", 80, TCP, 178
"ax.itunes.apple.com.edgesuite.net", 443, TCP, 178
"ax.itunes.apple.com.edgesuite.net", 80, TCP, 178
"s.mzstatic.com", 443, TCP, 178
"s.mzstatic.com", 80, TCP, 178
"a1165.phobos.apple.com", 443, TCP, 178
"a1165.phobos.apple.com", 80, TCP, 178
"intunecdnpeasd.azureedge.net", 443, TCP, 179
"download.windowsupdate.com", 80, TCP, 164
"download.windowsupdate.com", 443, TCP, 164
"update.microsoft.com", 443, TCP, 164
"update.microsoft.com", 80, TCP, 164
"www.msftconnecttest.com", 443, TCP, 165
"www.msftconnecttest.com", 80, TCP, 165
"img-prod-cms-rt-microsoft-com.akamaized.net", 443, TCP, 9996
"img-s-msn-com.akamaized.net", 80, TCP, 9996
"livetileedge.dsx.mp.microsoft.com", 443, TCP, 9996
"storeedgefd.dsx.mp.microsoft.com", 80, TCP, 9996
"storecatalogrevocation.storequality.microsoft.com", 443, TCP, 9996
"storecatalogrevocation.storequality.microsoft.com", 80, TCP, 9996
"manage.devcenter.microsoft.com", 443, TCP, 9996
"displaycatalog.mp.microsoft.com", 443, TCP, 9996
"displaycatalog.mp.microsoft.com", 80, TCP, 9996
"share.microsoft.com", 80, TCP, 9996
"manage.devcenter.microsoft.com", 443, TCP, 9996
"manage.devcenter.microsoft.com", 80, TCP, 9996
"purchase.md.mp.microsoft.com", 443, TCP, 9996
"purchase.md.mp.microsoft.com", 80, TCP, 9996
"licensing.mp.microsoft.com", 443, TCP, 9996
"licensing.mp.microsoft.com", 80, TCP, 9996
