#Timestamp: 2025-08-04 https://web.archive.org/web/20250529101141/https://learn.microsoft.com/en-us/visualstudio/install/install-and-use-visual-studio-behind-a-firewall-or-proxy-server
"licenses.nuget.org", 443, TCP, 9976
"nuget.cdn.azure.cn", 80, TCP, 9976
"nuget.cdn.azure.cn", 443, TCP, 9976
"azuresearch-ea.nuget.org", 80, TCP, 9976
"azuresearch-ea.nuget.org", 443, TCP, 9976
"azuresearch-sea.nuget.org", 80, TCP, 9976
"azuresearch-sea.nuget.org", 443, TCP, 9976
"crl3.digicert.com", 80, TCP, 9976
"crl4.digicert.com", 80, TCP, 9976
"ocsp.digicert.com", 80, TCP, 9976
"cacerts.digicert.com", 80, TCP, 9976
"api.github.com", 443, TCP, 9976
"Eslint.org", 443, TCP, 9976
"www.Bing.com", 443, TCP, 9976
"www.coffeelint.org", 443, TCP, 9976
"Eslint.org", 443, TCP, 9976
"Eslint.org", 443, TCP, 9976
"Eslint.org", 443, TCP, 9976
"raw.githubusercontent.com", 443, TCP, 9976
"pypi.org", 443, TCP, 9976
"pypi.python.org", 443, TCP, 9976
"bootstrap.pypa.io", 443, TCP, 9976
"verificationservice.osi.office.net", 443, TCP, 9976
"sharepoint.com", 443, TCP, 9976
"vortex.data.microsoft.com", 443, TCP, 9976
"dc.services.visualstudio.com", 443, TCP, 9976
"visualstudio-devdiv-c2s.msedge.net", 443, TCP, 9976
"telemetry.visualstudio.microsoft.com", 443, TCP, 9976
"scus-breeziest-in.cloudapp.net", 443, TCP, 9976
"mobile.events.data.microsoft.com", 443, TCP, 9976
"events.data.microsoft.com", 443, TCP, 9976
"management.azure.com", 443, TCP, 9976
"management.core.windows.net", 443, TCP, 9976
"marketplace.visualstudio.com", 443, TCP, 9976
"cdn.functions.azure.com", 443, TCP, 9976
"functionscdn.azureedge.net", 443, TCP, 9976
"npmjs.org", 80, TCP, 9976
"npmjs.org", 443, TCP, 9976
"gradle.org", 80, TCP, 9976
"gradle.org", 443, TCP, 9976
"app.vsaex.visualstudio.com", 443, TCP, 9976
"clouds.vsrm.visualstudio.com", 443, TCP, 9976
"clouds.visualstudio.com", 443, TCP, 9976
"visualstudio.com", 443, TCP, 9976
"nodejs.org", 443, TCP, 9976
"dist.nuget.org", 443, TCP, 9976
"static2.sharepointonline.com", 443, TCP, 9976
"dev.azure.com", 443, TCP, 9976
"sendvsfeedback2.azurewebsites.net", 443, TCP, 9976
"online.visualstudio.com", 443, TCP, 9976
"vsdebugger.blob.core.windows.net", 443, TCP, 9976
"vsdebugger.azureedge.net", 443, TCP, 9976
"referencesource.microsoft.com", 443, TCP, 9976
"symbols.nuget.org", 443, TCP, 9976
"msdl.microsoft.com", 443, TCP, 9976
"googleapis.com", 443, TCP, 9976
"play.google.com", 443, TCP, 9976
"accounts.google.com", 443, TCP, 9976
"msdl.microsoft.com", 443, TCP, 9976
"data-ai.microsoft.com", 443, TCP, 9976
"azurecr.io", 443, TCP, 9976
"software.xamarin.com", 443, TCP, 9976
"nw-umwatson.events.data.microsoft.com", 443, TCP, 9976
